PLAYER,TEAM,POSITION,POINTS_FD,POINTS_DK,POINTS_YH,SALARY_FD,SALARY_DK,SALARY_YH,SLATE_MAIN,SLATE_THU_MON,SLATE_SUN_EARLY,SLATE_SUN_MON,SLATE_AFTERNOON,SLATE_SUN_TURBO,DIFF_DK,COLOR_DK,DIFF_FD,COLOR_FD,DIFF_YH,COLOR_YH
Marquez Valdes-Scantling,GB,WR,6.03,7.21,6.03,5400,3800,13,1,1,1,1,1,1,4.25,#FEFEFE,4.5,#F9F9FE,4.25,#FDFDFE
Jamaal Williams,GB,RB,6.26,7.19,6.26,5100,5200,18,1,1,1,1,1,1,7.75,#DBDBF8,4.5,#F9F9FE,7.75,#DADAF8
Mecole Hardman,KC,WR,6.03,7.17,6.03,5500,3100,16,1,1,1,1,1,1,3,#FFE5B6,4.5,#F9F9FE,4.25,#FDFDFE
Drew Sample,CIN,TE,5.66,7.15,5.66,4700,2900,10,1,1,1,1,1,1,2.5,#FFDA97,2,#FFD27F,1,#FFBA3D
Ryan Finley,CIN,QB,7.04,7.15,7.04,6600,4800,20,1,1,1,1,1,1,12.25,#ADADEE,12.75,#A2A2EC,12.25,#ACACEE
Tyler Eifert,JAC,TE,5.68,7.13,5.68,4600,3000,14,1,1,1,1,1,1,2.75,#FFDFA6,1.75,#FFCC6F,3.5,#FFF0D7
Anthony Miller,CHI,WR,5.74,7.12,5.74,4900,3200,12,1,1,1,1,1,1,3,#FFE5B6,3,#FFE8BF,4.5,#FBFBFE
Carlos Hyde,SEA,RB,6.24,7.11,6.24,5700,5300,13,1,1,1,1,1,1,8.75,#D1D1F6,5.75,#ECECFB,6,#ECECFB
New Orleans D/ST,NO,DST,7.1,7.1,7.1,4600,3200,18,1,1,1,1,1,1,3,#FFE5B6,2.25,#FFD78F,4,#FFFBF5
Colt McCoy,NYG,QB,6.87,7.04,6.87,6500,5000,20,1,1,1,1,1,1,12.5,#ABABEE,12.75,#A2A2EC,12.25,#ACACEE
James White,NE,RB,5.54,7.04,5.54,5300,4600,15,1,1,1,1,1,1,5.75,#EFEFFC,5.5,#EFEFFC,7.75,#DADAF8
Tampa Bay D/ST,TB,DST,6.94,6.94,6.94,4200,3800,17,1,1,1,1,1,1,3.5,#FFF0D4,1.75,#FFCC6F,3.75,#FFF6E6
Frank Gore,NYJ,RB,6.35,6.86,6.35,5600,4200,14,1,1,1,1,1,1,6,#EDEDFB,5.5,#EFEFFC,6.5,#E7E7FA
K.J. Hamler,DEN,WR,5.61,6.86,5.61,5300,3200,14,1,1,1,1,1,1,3.25,#FFEAC5,3.75,#FFF9EF,4.75,#F8F8FD
Jimmy Graham,CHI,TE,5.53,6.8,5.53,5400,3100,12,1,1,1,1,1,1,3.75,#FFF5E3,3.75,#FFF9EF,2.75,#FFE0A8
Sony Michel,NE,RB,6.42,6.8,6.42,5500,4500,16,1,1,1,1,1,1,6,#EDEDFB,5.5,#EFEFFC,7.5,#DDDDF8
Philadelphia D/ST,PHI,DST,6.77,6.77,6.77,4200,2900,18,1,1,1,1,1,1,3,#FFE5B6,2,#FFD27F,4.25,#FDFDFE
Kansas City D/ST,KC,DST,6.7,6.7,6.7,4100,3400,16,1,1,1,1,1,1,3.5,#FFF0D4,2,#FFD27F,3.5,#FFF0D7
Indianapolis D/ST,IND,DST,6.69,6.69,6.69,4300,3200,17,1,1,1,1,1,1,3.5,#FFF0D4,2,#FFD27F,4,#FFFBF5
Washington D/ST,WSH,DST,6.66,6.66,6.66,4800,3000,18,1,1,1,1,1,1,3.25,#FFEAC5,3,#FFE8BF,4.5,#FBFBFE
Jakeem Grant,MIA,WR,5.33,6.64,5.33,4900,3600,10,1,1,1,1,1,1,4,#FFFAF2,3.5,#FFF3DF,3.25,#FFEBC7
James Conner,PIT,RB,6.04,6.54,6.04,6100,5800,20,1,1,0,1,1,1,10.5,#BFBFF2,7.25,#DCDCF8,8.5,#D2D2F6
Gerald Everett,LA,TE,5.17,6.48,5.17,4800,2800,10,1,1,1,1,1,1,3.25,#FFEAC5,2.5,#FFDD9F,1.5,#FFC55C
Carolina D/ST,CAR,DST,6.46,6.46,6.46,4000,2700,13,1,1,1,1,1,1,2.25,#FFD588,1.25,#FFC14F,2,#FFD07A
Alshon Jeffery,PHI,WR,5.37,6.45,5.37,5300,3200,12,1,1,1,1,1,1,3.75,#FFF5E3,4,#FFFFFF,5,#F6F6FD
Los Angeles Rams D/ST,LA,DST,6.44,6.44,6.44,4500,3100,19,1,1,1,1,1,1,3.75,#FFF5E3,2.75,#FFE2AF,4.75,#F8F8FD
David Moore,SEA,WR,5.23,6.4,5.23,4900,3200,11,1,1,1,1,1,1,3.75,#FFF5E3,3.5,#FFF3DF,4.5,#FBFBFE
Mohamed Sanu,DET,WR,5.09,6.4,5.09,5000,3000,11,1,1,1,1,1,1,2.25,#FFD588,3.75,#FFF9EF,4.5,#FBFBFE
Dallas D/ST,DAL,DST,6.36,6.36,6.36,3800,2400,11,1,1,1,1,1,1,2.25,#FFD588,1,#FFBB3F,1.25,#FFC04C
Keelan Cole,JAC,WR,5.08,6.34,5.08,5100,,,1,1,1,1,1,1,,,4,#FFFFFF,,
Richie James,SF,WR,5.13,6.32,5.13,5100,3400,11,1,1,1,1,1,1,4,#FFFAF2,4,#FFFFFE,4.5,#FBFBFE
Josh Reynolds,LA,WR,5.1,6.28,5.1,5100,3200,14,1,1,1,1,1,1,4,#FFFAF2,4,#FFFFFF,5.25,#F3F3FC
Samaje Perine,CIN,RB,5.8,6.26,5.8,4900,4000,10,1,1,1,1,1,1,5.25,#F4F4FD,5,#F4F4FD,5.75,#EEEEFB
Dare Ogunbowale,JAC,RB,5.39,6.22,5.39,6000,4000,10,1,1,1,1,1,1,5.25,#F4F4FD,7.5,#DADAF8,6.25,#E9E9FA
John Brown,BUF,WR,5.07,6.15,5.07,5300,3000,18,1,1,1,0,1,1,2.5,#FFDA97,4.25,#FCFCFE,7,#E2E2F9
Cam Sims,WSH,WR,4.96,6.12,4.96,5000,3300,10,1,1,1,1,1,1,4,#FFFAF2,4,#FFFFFF,3.5,#FFF0D7
Darrel Williams,KC,RB,5.44,6.1,5.44,5400,4200,13,1,1,1,1,1,1,6.75,#E5E5FA,5.75,#ECECFB,6.75,#E4E4F9
James Washington,PIT,WR,5.07,6.1,5.07,5400,3600,10,1,1,0,1,1,1,4.5,#FCFCFE,5.5,#EFEFFC,3.5,#FFF0D7
Los Angeles Chargers D/ST,LAC,DST,6.07,6.07,6.07,3700,3300,14,1,1,1,1,1,1,4,#FFFAF2,1.25,#FFC14F,3.25,#FFEBC7
Pittsburgh D/ST,PIT,DST,6.05,6.05,6.05,4400,3500,19,1,1,0,1,1,1,4,#FFFAF2,3,#FFE8BF,5,#F6F6FD
Seattle D/ST,SEA,DST,6.05,6.05,6.05,3900,2600,15,1,1,1,1,1,1,2.5,#FFDA97,1.5,#FFC65F,4,#FFFBF5
Lil'Jordan Humphrey,NO,WR,4.91,6.03,4.91,5000,3400,12,1,1,1,1,1,1,4.25,#FEFEFE,4,#FFFFFF,5.5,#F1F1FC
Tyler Boyd,CIN,WR,4.78,5.99,4.78,6100,4900,17,1,1,1,1,1,1,7,#E3E3F9,6.75,#E2E2F9,7.25,#DFDFF9
Lynn Bowden Jr.,MIA,WR,4.91,5.91,4.91,5400,3900,14,1,1,1,1,1,1,5.5,#F2F2FC,5.5,#EFEFFC,5.5,#F1F1FC
Chris Conley,JAC,WR,4.71,5.83,4.71,5000,3000,10,1,1,1,1,1,1,2.75,#FFDFA6,4.25,#FCFCFE,3.75,#FFF6E6
Anthony Firkser,TEN,TE,4.67,5.82,4.67,4500,2700,10,1,1,1,1,1,1,3.75,#FFF5E3,2.75,#FFE2AF,2,#FFD07A
Alex Erickson,CIN,WR,4.55,5.79,4.55,4500,3000,10,1,1,1,1,1,1,2.75,#FFDFA6,3.25,#FFEECF,4,#FFFBF5
Las Vegas D/ST,LV,DST,5.62,5.62,5.62,3400,2300,10,1,1,1,1,1,1,3,#FFE5B6,1,#FFBB3F,2,#FFD07A
Benny Snell Jr.,PIT,RB,5.11,5.61,5.11,5400,5300,12,1,1,0,1,1,1,10.25,#C2C2F3,6,#EAEAFB,6.5,#E7E7FA
Denver D/ST,DEN,DST,5.55,5.55,5.55,3500,2300,13,1,1,1,1,1,1,3,#FFE5B6,1.5,#FFC65F,2.75,#FFE0A8
New England D/ST,NE,DST,5.53,5.53,5.53,3800,2900,15,1,1,1,1,1,1,4.25,#FEFEFE,1.75,#FFCC6F,4.5,#FBFBFE
Jalen Reagor,PHI,WR,4.63,5.51,4.63,5700,4600,16,1,1,1,1,1,1,6,#EDEDFB,6,#EAEAFB,5.75,#EEEEFB
Jacob Hollister,SEA,TE,4.42,5.5,4.42,4800,2900,10,1,1,1,1,1,1,4,#FFFAF2,3.25,#FFEECF,2.25,#FFD58A
Trey Burton,IND,TE,4.39,5.49,4.39,5200,2700,11,1,1,1,1,1,1,4,#FFFAF2,4.75,#F7F7FD,3,#FFE6B8
Brian Hill,ATL,RB,5.02,5.45,5.02,5200,4000,12,1,1,1,1,1,1,6,#EDEDFB,6,#EAEAFB,6.5,#E7E7FA
Todd Gurley,ATL,RB,4.91,5.4,4.91,5800,4700,16,1,1,1,1,1,1,9,#CECEF5,7.5,#DADAF8,8.75,#D0D0F6
Cincinnati D/ST,CIN,DST,5.39,5.39,5.39,3200,2300,10,1,1,1,1,1,1,3.25,#FFEAC5,0.5,#FFB01F,2.25,#FFD58A
N'Keal Harry,NE,WR,4.25,5.36,4.25,5200,3100,10,1,1,1,1,1,1,4.75,#F9F9FD,5,#F4F4FD,4.25,#FDFDFE
Dawson Knox,BUF,TE,4.31,5.34,4.31,5000,3000,10,1,1,1,0,1,1,4.5,#FCFCFE,3.25,#FFEECF,2.5,#FFDB99
Peyton Barber,WSH,RB,5,5.33,5,5200,4400,14,1,1,1,1,1,1,7.5,#DEDEF8,6.25,#E7E7FA,8,#D8D8F7
Cordarrelle Patterson,CHI,RB,4.7,5.32,4.7,5300,3000,16,1,1,1,1,1,1,4.5,#FCFCFE,6.25,#E7E7FA,9.25,#CBCBF4
Quintez Cephus,DET,WR,4.28,5.31,4.28,4800,3000,10,1,1,1,1,1,1,3.25,#FFEAC5,4.25,#FCFCFE,4.25,#FDFDFE
Steven Sims,WSH,WR,4.18,5.31,4.18,4600,3000,10,1,1,1,1,1,1,3.25,#FFEAC5,4.25,#FCFCFE,4.5,#FBFBFE
Dan Arnold,ARI,TE,4.31,5.27,4.31,5100,3200,10,1,1,1,1,1,1,5.75,#EFEFFC,3.5,#FFF3DF,2.5,#FFDB99
Braxton Berrios,NYJ,WR,4.13,5.2,4.13,5000,3000,10,1,1,1,1,1,1,3.25,#FFEAC5,4.75,#F7F7FD,4.5,#FBFBFE
Michael Gallup,DAL,WR,4.24,5.17,4.24,5600,4100,13,1,1,1,1,1,1,6.5,#E8E8FA,6.25,#E7E7FA,6,#ECECFB
Jacksonville D/ST,JAC,DST,5.13,5.13,5.13,3600,2200,12,1,1,1,1,1,1,2.25,#FFD588,1.75,#FFCC6F,2.5,#FFDB99
Jaylen Samuels,PIT,RB,4.41,5.09,4.41,5300,4000,12,1,1,0,1,1,1,6.5,#E8E8FA,6.75,#E2E2F9,7.25,#DFDFF9
Julian Edelman,NE,WR,4.03,5.08,4.03,5400,4700,16,1,1,1,1,1,1,8,#D9D9F7,6.5,#E4E4FA,6.25,#E9E9FA
Green Bay D/ST,GB,DST,5.05,5.05,5.05,3900,3000,10,1,1,1,1,1,1,5,#F7F7FD,2.5,#FFDD9F,2.75,#FFE0A8
Harrison Bryant,CLE,TE,4.04,4.95,4.04,5000,2500,13,1,1,1,1,1,0,3.75,#FFF5E3,3.5,#FFF3DF,5,#F6F6FD
Demarcus Robinson,KC,WR,4.05,4.94,4.05,5100,3900,13,1,1,1,1,1,1,6.5,#E8E8FA,5,#F4F4FD,6.25,#E9E9FA
Noah Brown,DAL,WR,3.9,4.93,3.9,4600,3000,10,1,1,1,1,1,1,3.5,#FFF0D4,4.5,#F9F9FE,4.75,#F8F8FD
New York Giants D/ST,NYG,DST,4.9,4.9,4.9,3400,2500,16,1,1,1,1,1,1,3.5,#FFF0D4,1.75,#FFCC6F,5.25,#F3F3FC
Tre'Quan Smith,NO,WR,4.09,4.88,4.09,5400,4000,14,1,1,1,1,1,1,6.5,#E8E8FA,6.25,#E7E7FA,6.25,#E9E9FA
Chris Herndon,NYJ,TE,3.84,4.86,3.84,4600,2500,10,1,1,1,1,1,1,3.75,#FFF5E3,3.5,#FFF3DF,3,#FFE6B8
